Topic,Sentiment,TweetId,TweetDate,TweetText
apple,0,1.26E+17,Sun Oct 16 18:27:16 +0000 2011,"@Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion"
apple,0,1.26E+17,Sun Oct 16 18:05:47 +0000 2011,"on that @Apple shit hard, change my twitter name to @_iFynest"
apple,0,1.26E+17,Sun Oct 16 18:05:27 +0000 2011,I want Siri on my iPhone4 ! @apple
apple,0,1.26E+17,Sun Oct 16 18:04:31 +0000 2011,"So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data."
apple,0,1.26E+17,Sun Oct 16 18:01:56 +0000 2011,Right. Migrate from older mbp to imac using ethernet not firewire. Thanks Drew for saving me some $. @apple http://t.co/IAHHaGXy
apple,0,1.26E+17,Sun Oct 16 17:57:51 +0000 2011,"Dear @apple, yesterday you sucked. Today you're awesome! Thanks LP Apple store, crash and burn mich ave store."
apple,0,1.26E+17,Sun Oct 16 17:55:29 +0000 2011,@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh
apple,0,1.26E+17,Sun Oct 16 17:55:00 +0000 2011,@Apple's Steve Jobs Gets His Day | PCWorld http://t.co/6gT6w2Od
apple,0,1.26E+17,Sun Oct 16 17:51:44 +0000 2011,Back to the Future 2 where @Apple didn't even have IPhone
apple,0,1.26E+17,Sun Oct 16 17:50:50 +0000 2011,Why didn't @Apple merge the address and search bars in Safari ala Crome in iOS 5? #simplethings
apple,0,1.26E+17,Sun Oct 16 17:42:40 +0000 2011,"@reddclay81 Well then!

P.S. Did you respond so fast because of @Apple 's #iOS5 ?"
apple,0,1.26E+17,Sun Oct 16 17:36:55 +0000 2011,"@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!"
apple,0,1.26E+17,Sun Oct 16 17:34:18 +0000 2011,How much do @Apple’s factories cost? | asymco http://t.co/GH0tvqMO
apple,0,1.26E+17,Sun Oct 16 17:34:03 +0000 2011,@Apple hits @Samsung in court again - http://t.co/l6brF3yB
apple,0,1.26E+17,Sun Oct 16 17:12:23 +0000 2011,"@Mvm549 well, if it told you what you did to it or how it happened, it would be concrete evidence that @Apple is logging your life. :l"
apple,0,1.26E+17,Sun Oct 16 17:01:49 +0000 2011,U pick Camera&Iphone4s orCamera&Ipad2?????????????? @apple
apple,0,1.26E+17,Sun Oct 16 17:00:33 +0000 2011,"@Apple, Y U NO LET ME PRE-ORDER IPHONE 4S?"
apple,0,1.26E+17,Sun Oct 16 16:59:01 +0000 2011,@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.
apple,0,1.26E+17,Sun Oct 16 16:51:52 +0000 2011,Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb
apple,0,1.26E+17,Sun Oct 16 16:51:43 +0000 2011,Can someone explain to me how the hell iMessage differs from a text message? @Apple
apple,0,1.26E+17,Sun Oct 16 15:46:29 +0000 2011,"@Apple, feel free to accidently ship me a new iPhone 4s #nobigdeal"
apple,0,1.26E+17,Sun Oct 16 15:40:30 +0000 2011,@Apple  I asked Siri 'if she swallowed' she relied 'Lets see' - wtf do i do now? wank over my phone?
apple,0,1.26E+17,Sun Oct 16 15:35:15 +0000 2011,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/8MaDmqPc #PampersHelloApps"
apple,0,1.26E+17,Sun Oct 16 15:34:21 +0000 2011,@apple How much is the student discount on the MacBook Air in Canada? Your reps have said both $50 and $100. Which is it? Thanks! #laptop
apple,0,1.26E+17,Sun Oct 16 15:18:25 +0000 2011,@apple @AppStore @ihelpline when r u going to provide the ability to password protect iPad email???
apple,0,1.26E+17,Sun Oct 16 15:12:16 +0000 2011,has the new iOS5 changed the way the iPad charges? I've noticed I can charge from my laptop & iPhone charger now @toptweets @BBCClick @apple
apple,0,1.26E+17,Sun Oct 16 15:09:47 +0000 2011,You know what would be awesome? If @QVC sold @apple iPads on easy pay. #yesplease
apple,0,1.26E+17,Sun Oct 16 15:07:45 +0000 2011,Thanks @apple my girlfriend likes #siri more than me now.
apple,0,1.26E+17,Sun Oct 16 15:07:07 +0000 2011,"@Apple store dude ""i hear an accent where ru from?"" me ""no from ct, but ur not 1st 2 tell me that"" dude ""maybe its... http://t.co/93Ztje8p"
apple,0,1.26E+17,Sun Oct 16 15:01:33 +0000 2011,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator -- Posts on Twitter
apple,0,1.26E+17,Sun Oct 16 14:59:33 +0000 2011,@CoLDSToRAGE Haven't had a chance to check out the #android overhaul but ebooks are likely a response to @apple newsstand baked into #iOS5
apple,0,1.26E+17,Sun Oct 16 14:47:46 +0000 2011,@apple no Siri support for Canada sucks #Siri but loving the new iPhone upgrade from my 3GS #iphone4s
apple,0,1.26E+17,Sun Oct 16 14:38:59 +0000 2011,Awesome documentary about how apple was created.. #stevejobs #apple @apple http://t.co/Qetk8ds2
apple,0,1.26E+17,Sun Oct 16 14:38:05 +0000 2011,Oops! Apparently @apple is some handle-squatter. Tweetbarassment.
apple,0,1.26E+17,Sun Oct 16 13:31:41 +0000 2011,This video brought a small tear to my eye http://t.co/3va2ninp. Watch to @SteveWoz opinion of #SteveJobs and @Apple
apple,0,1.26E+17,Sun Oct 16 12:17:57 +0000 2011,this reader button for safari is perfect for fic @apple #ios5 #stevejobsday
apple,0,1.26E+17,Sun Oct 16 12:17:33 +0000 2011,"MacBook Pros constrained, new models appear in Apple’s inventory system @apple @macbookpro... http://t.co/blGr9Ue5"
apple,0,1.26E+17,Sun Oct 16 12:11:23 +0000 2011,A Great iPhone 4S Review @engadget @iphone @apple http://t.co/gX07Qywe
apple,0,1.26E+17,Sun Oct 16 11:58:28 +0000 2011,@apple Give Siri back!
apple,0,1.26E+17,Sun Oct 16 11:44:04 +0000 2011,@Apple has lunched its new OS: iSO 5
apple,0,1.26E+17,Sun Oct 16 11:07:44 +0000 2011,Bouquet for Jobs @Apple Store Nagoya http://t.co/pmEcxPug
apple,0,1.26E+17,Sun Oct 16 11:05:14 +0000 2011,"New #iOS5 notification center is a big improvement, but @apple missed an easy trick by not making it fully available on lock screen."
apple,0,1.26E+17,Sun Oct 16 10:03:34 +0000 2011,@apple http://t.co/LKm2JzIN
apple,0,1.25E+17,Sun Oct 16 09:09:52 +0000 2011,The battle of voice controlled AI platforms. If they were mobile OS ind - same q's as in IE antitrust case in EU? Vlingo v @google v @apple
apple,0,1.25E+17,Sun Oct 16 09:01:15 +0000 2011,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter
apple,0,1.25E+17,Sun Oct 16 08:48:57 +0000 2011,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/gIHYpzWO #PampersHelloApps"
apple,0,1.25E+17,Sun Oct 16 08:47:47 +0000 2011,"Or hide it.. RT @LucasBlack: Dear @Apple.Re: Newsstand. Don't advertise magazines for free:they're NOT free.Also,allow us to remove the app."
apple,0,1.25E+17,Sun Oct 16 08:32:26 +0000 2011,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/fnbKNwmj #PampersHelloApps Ends10/21"
apple,0,1.25E+17,Sun Oct 16 08:22:50 +0000 2011,"@Mommy_gaga  #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps"
apple,0,1.25E+17,Sun Oct 16 06:36:14 +0000 2011,I have to change my homepage from @apple.  Steve Jobs looks like an owl
apple,0,1.25E+17,Sun Oct 16 06:26:22 +0000 2011,@msantram I want @apple to integrate Siri with @Quora.
apple,0,1.25E+17,Sun Oct 16 05:51:48 +0000 2011,@MisThang2u nope they wouldn't even let me & my mom switch @apple she has an upgrade mine isn't do til march
apple,0,1.25E+17,Sun Oct 16 04:50:16 +0000 2011,"@Apple iOS5 is all well and good and has nice new features, but I'm still waiting on an app that will go to work for me."
apple,0,1.25E+17,Sun Oct 16 04:47:23 +0000 2011,"As tribute to Steve @apple, i'd consider renaming #Siri to Steve - he'll get your #Jobs done!  Forever remembered for his legacy."
apple,0,1.25E+17,Sun Oct 16 04:46:57 +0000 2011,can't wait for @Spotify and @Apple to integrate with Siri.
apple,0,1.25E+17,Sun Oct 16 04:17:25 +0000 2011,@rjpittman Why you won't use your @apple account.
apple,0,1.25E+17,Sun Oct 16 04:16:02 +0000 2011,I hope @apple will release an app for Siri for us non-apple 4s users. #apple #iphone #siri
apple,0,1.25E+17,Sun Oct 16 03:54:05 +0000 2011,"strange, i cannot put my newsstand app into any group. @apple wants to be our new paperboy #iOS #iphone"
apple,0,1.25E+17,Sun Oct 16 03:46:34 +0000 2011,"In case you were curious like me.... IPhone 4S: Which Apple #iPhone is Best for Price, Features? http://t.co/d1LonCzc @Apple #HealthIT #EHR"
apple,0,1.25E+17,Sun Oct 16 03:44:45 +0000 2011,Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple
apple,0,1.25E+17,Sun Oct 16 03:44:32 +0000 2011,"I don't get it. Instead of @apple dropping the 16GB iPhone 4 down to $99, they release an 8GB one for $99???"
apple,0,1.25E+17,Sun Oct 16 03:18:05 +0000 2011,Dear @Apple iMessage client for desktop please :)
apple,0,1.25E+17,Sun Oct 16 03:14:18 +0000 2011,"#Siri is kinda slow, tho impressed it got my accent and commands first time out. @apple"
apple,0,1.25E+17,Sun Oct 16 03:03:40 +0000 2011,Why doesn't the Genius have songs for Watch the Throne yet? HUH? @APPLE ?????
apple,0,1.25E+17,Sun Oct 16 03:01:35 +0000 2011,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/eYLm3pav #PampersHelloApps"""
apple,0,1.25E+17,Sun Oct 16 03:01:20 +0000 2011,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator ---- Posts on Twitter
apple,0,1.25E+17,Sun Oct 16 02:48:16 +0000 2011,@Blackberry -vs- @Apple iPhone?
apple,0,1.25E+17,Sun Oct 16 02:33:25 +0000 2011,At @Apple HQ
apple,0,1.25E+17,Sun Oct 16 02:33:02 +0000 2011,Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc
apple,0,1.25E+17,Sun Oct 16 02:17:05 +0000 2011,"#iPhone4S in #Space http://t.co/glOaXhLe via @youtube

#nasa @apple"
apple,0,1.25E+17,Sun Oct 16 01:14:23 +0000 2011,"RT @stalkertard: hey @apple, how about if IPhone4S = ""IPhone 4 Steve"" and you donate a small portion of the proceeds towards cancer rese ..."
apple,0,1.25E+17,Sun Oct 16 00:53:04 +0000 2011,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/DLLabuAK #PampersHelloApps"""
apple,0,1.25E+17,Sun Oct 16 00:52:09 +0000 2011,Do wish @hudl would come up with a native @apple Mac version of their video editor especially with HD video.  But love everything @hudl
apple,0,1.25E+17,Sun Oct 16 00:48:58 +0000 2011,@_courtneytaylor @apple did you get a 4S?
apple,0,1.25E+17,Sun Oct 16 00:34:39 +0000 2011,@apple should make Siri avalible for all devices not exclusive to the iPhone 4S
apple,0,1.25E+17,Sun Oct 16 00:32:06 +0000 2011,Still a line @apple store Hillsdale mall #94402 http://t.co/wzVxNz8E
apple,0,1.25E+17,Sun Oct 16 00:28:34 +0000 2011,@apple http://t.co/awASwV5u
apple,0,1.25E+17,Sun Oct 16 00:24:42 +0000 2011,@Apple Why do you have a volume control in the fast app switcher!? Buttons. Volume buttons. You have them. Give me a brightness slider! #wtf
apple,0,1.25E+17,Sun Oct 16 00:15:18 +0000 2011,Proof that my dad loves my sis more. RT @AnnaCorinne16 woke up to my dad at my door w my new iphone. he surprised me & went to @apple!
apple,0,1.25E+17,Sun Oct 16 00:03:36 +0000 2011,@apple iphone 4s arrival on Tuesday!! #iPhone4S
apple,0,1.25E+17,Sun Oct 16 00:02:35 +0000 2011,Too many iPhones.  @apple @dcoult #FirstWorldProblems http://t.co/Ck4yfFSY
apple,0,1.25E+17,Sun Oct 16 00:02:16 +0000 2011,"Dear @apple, as a hoh/deaf user, can you please add options for stronger and longer vibrate for #iphone4s ? Thank you! #hoh #deaf #ally"
apple,0,1.25E+17,Sat Oct 15 23:57:35 +0000 2011,At the Genius Bar... Waiting @apple store
apple,0,1.25E+17,Sat Oct 15 23:57:17 +0000 2011,"no kidding “@thejabberwockey: Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...”"
apple,0,1.25E+17,Sat Oct 15 23:50:27 +0000 2011,"So, what is behind that giant silver door at the @apple store? #MacLife"
apple,0,1.25E+17,Sat Oct 15 23:23:18 +0000 2011,@robcollingridge @Apple @Google and with a URL that works http://t.co/vGSf529q
apple,0,1.25E+17,Sat Oct 15 23:21:11 +0000 2011,"@robcollingridge @Apple @Google Been looking at Samsung ChatON tonight, very promising. Integrated with key apps http://t.co/DZsGPhqt"
apple,0,1.25E+17,Sat Oct 15 23:10:25 +0000 2011,"@thejcurt unlocking it at @apple store. RIP, Mr. Jobs."
apple,0,1.25E+17,Sat Oct 15 23:02:03 +0000 2011,"Siri is cool but more importantly handy and FUNNY. @Apple please configure it for Canada. What's with the racism, EH?"
apple,0,1.25E+17,Sat Oct 15 22:58:05 +0000 2011,"RT @Apple Yea, our stores are open 7 days a week RT @Wasalu_Flora Me too? RT @DJ_BMONEY iPad ..+ iPhone 4s..= My Christmas gifts to my self."
apple,0,1.25E+17,Sat Oct 15 22:56:36 +0000 2011,#IOS5  needed to include a landscape mode for reminders @Apple
apple,0,1.25E+17,Sat Oct 15 22:27:07 +0000 2011,"De la nada mi #iPhone4 se fue a negro y empezó a vibrar, hubo que resetearlo, que onda con #iOS5 WTFH @Apple"
apple,0,1.25E+17,Sat Oct 15 22:26:36 +0000 2011,http://t.co/CvEKdOIQ line at @Apple northpark #dallas mall. #4GSiPhone
apple,0,1.25E+17,Sat Oct 15 22:19:30 +0000 2011,@davidcohen Sounds like 2nd day strategy isn't working. We got ours yesterday - in and out in no time. @Apple staff awesome/efficient!
apple,0,1.25E+17,Sat Oct 15 22:10:59 +0000 2011,"@sprint is slow, slow, slow. beware when signing with #SlowSprint. @apple #iphone #iphone4 #iphone4s #Siri #android #TheBufferingNetwork"
apple,0,1.25E+17,Sat Oct 15 22:09:57 +0000 2011,Waiting on line @Apple store at west 14th Street.
apple,0,1.25E+17,Sat Oct 15 21:48:47 +0000 2011,In honor of Steve Jobs. @apple #RIPSteve http://t.co/NyjhkNoU
apple,0,1.25E+17,Sat Oct 15 21:46:42 +0000 2011,when is @apple gonna update the fact that i can't see emoji on twitter for mac?
apple,0,1.25E+17,Sat Oct 15 21:41:17 +0000 2011,RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/AlDicTd1
apple,0,1.25E+17,Sat Oct 15 21:39:23 +0000 2011,RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/oMXjhZh0
apple,0,1.25E+17,Sat Oct 15 21:24:09 +0000 2011,@apple so why is the ios support for 2nd gen ipods discontinued? It is only 3 years old? Give us an ios update please!
apple,0,1.25E+17,Sat Oct 15 21:12:01 +0000 2011,"Just had a look on eBay for iPhone 4s and some have 13,16,24 bids at well over £500 some £530 (16gb white) , they are £499 delivered @apple"
apple,0,1.25E+17,Sat Oct 15 21:10:04 +0000 2011,#SaturdayCute: Shit That #Siri Says. @Apple designers knew what people were going to ask the new digital assistant... http://t.co/Ecji1iIo
apple,0,1.25E+17,Sat Oct 15 21:09:07 +0000 2011,"@thatstevegray done that buddy, just  surprised that there's no option from @apple & if you turn it back on it brings back the pics u delete"
apple,0,1.25E+17,Sat Oct 15 21:01:48 +0000 2011,SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator --- Posts on Twitter
apple,0,1.25E+17,Sat Oct 15 21:01:01 +0000 2011,So @apple changed the look of their on/off toggle. I wonder how long it will take for all the hip web apps to follow...
apple,0,1.25E+17,Sat Oct 15 21:00:17 +0000 2011,I want everybody on earth to iMessage me.  Is there anyway the world can iMessage me without giving them my phone number??? @Apple
apple,0,1.25E+17,Sat Oct 15 20:49:28 +0000 2011,"RT @MyMelange: Wall to wall people, security and a huge line outside just to get in the @Apple store.  http://t.co/i1khkgJm"
apple,0,1.25E+17,Sat Oct 15 20:38:46 +0000 2011,Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB
apple,0,1.25E+17,Sat Oct 15 20:22:29 +0000 2011,Follow me and I follow you!! @iOS5 @fansoflilwayne @follow @apple
apple,0,1.25E+17,Sat Oct 15 20:03:10 +0000 2011,"Salesperson at #soho @Apple store ""it doesn't matter how many people are lined up out front. They're not gonna get one"" #iphone4s"
apple,0,1.25E+17,Sat Oct 15 20:02:46 +0000 2011,@apple and I'm looking at the outside & all you see is sticky notes about steve jobs
apple,0,1.25E+17,Sat Oct 15 18:56:17 +0000 2011,@samsung and @apple never rest as they battle in court yet again over tablets.(not the pills)
apple,0,1.25E+17,Sat Oct 15 18:46:52 +0000 2011,Iphone update is great but seriously @apple let me delete stuff I dont want like gamecenter. Steve wont mind...
apple,0,1.25E+17,Sat Oct 15 18:35:38 +0000 2011,@rjakesuk mine is past the warranty and I don't have AppleCare. #ios5 @apple
apple,0,1.25E+17,Sat Oct 15 18:27:05 +0000 2011,If @Apple could put the USB female connector in cars would be #Dope
apple,0,1.25E+17,Sat Oct 15 18:24:11 +0000 2011,What do we have to do to get Flash on #iPad? @Apple please please please change your mind. Thank you in advance! @kusi_sk  @PeterNemcok
apple,0,1.25E+17,Sat Oct 15 18:22:09 +0000 2011,@ireton Perhaps it's time for @Apple to come out with an app called iSuck that lets you know which apps are killing your battery life
apple,0,1.25E+17,Sat Oct 15 18:14:21 +0000 2011,20 min line @apple store @short pump.
apple,0,1.25E+17,Sat Oct 15 18:05:00 +0000 2011,Lol @Apple support playing Mary J Blige during the wait time.
apple,0,1.25E+17,Sat Oct 15 17:49:19 +0000 2011,"RT @TheMacMob: Sprint, Verizon & AT&T @Apple Stores http://t.co/ZOzR0UUz"
apple,0,1.25E+17,Sat Oct 15 17:47:16 +0000 2011,@xwordy iCloud was new; I didn't need weather or stocks but they were there pre #ios5 so I'm not hopeful that this will help @apple
apple,0,1.25E+17,Sat Oct 15 17:25:31 +0000 2011,"Thinking more, I want Android to do an iMessage service & for @Google & @Apple to interconnect. They would if the cared about their users."
apple,0,1.25E+17,Sat Oct 15 17:21:50 +0000 2011,@apple in Austin:  domain location - umbrellas are nice but being staffed properly would be better.
apple,0,1.25E+17,Sat Oct 15 17:12:42 +0000 2011,bored - need a new intriguing #app for my #iPad.  Any suggestions?  @apple #yyc @Gadget_Guy
apple,0,1.25E+17,Sat Oct 15 16:51:24 +0000 2011,"@KeepnUpWitTBoyd @AppStore @iTunesMusic they fixed a bug Thursday after I had done my update? Thus my issue, spent Fri @apple  #iOS5"
